chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
,,515621,0,0,0,0,0,2,1.9,1.9,0,Chadi,0,195,false,"",,45,515621.jpg,0,Riad Dnanou,0.2,false,,a,7,31,0,459,459,1322,1322,0.0,0.0,Chadi Riad,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,459,184,465,185,420,175,470,185,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,509,146,471,183,471,183,400,150,0.0,0.0
,,57328,0,0,0,0,0,2,1.9,1.9,0,Nathaniel,0,196,false,"",,45,57328.jpg,0,Clyne,0.1,false,,a,7,31,0,185,185,793,793,0.0,0.0,Clyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,355,141,347,137,278,108,366,142,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,334,50,363,135,363,135,421,158,0.0,0.0
0.0,0.0,450535,0,0,0,0,0,3,0.0,0.0,0,Malcolm,0,197,false,Season long loan to Oxford United,2024-08-06T17:23:26.723638Z,45,450535.jpg,0,Ebiowei,0.0,false,,u,7,31,0,0,0,128,128,0.0,0.0,Ebiowei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,419,152,423,159,370,125,430,155,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,453,226,430,157,430,157,601,267,0.0,0.0
,,199670,0,0,0,0,0,4,1.7,1.7,1,Odsonne,1,198,false,"",,55,199670.jpg,1,Edouard,0.8,false,,a,7,31,1,3036,3036,6114,6114,0.2,0.2,Edouard,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,10.7,5,1.5,0,0.05,0.02,0.07,1.09,568,53,108,12,131,25,224,22,,"",3.0,"",3.0,"",0.1,0,0.04,0.14,2.18,2.0,129,35,263,28,263,28,207,35,0.0,0.0
,,232413,0,0,0,0,0,3,2.5,2.5,2,Eberechi,2,199,false,"",,70,232413.jpg,2,Eze,32.9,false,,a,7,31,2,46402,46402,100457,100457,0.3,0.3,Eze,90,0,0,0,2,0,0,0,0,0,0,0,14,12.4,6.8,65,8.4,1,0.41,0.05,0.46,1.59,129,46,121,82,4,4,16,10,1.0,"",1.0,"",1.0,"",0.41000000000000003,0,0.05,0.46,1.5899999999999999,2.0,32,17,168,86,168,86,9,4,1.0,0.0
,,209036,0,0,0,0,0,2,1.9,1.9,0,Marc,0,200,false,"",,45,209036.jpg,0,Guéhi,7.2,false,,a,7,31,0,11115,11115,28080,28080,0.0,0.0,Guéhi,90,0,0,0,2,0,0,0,1,0,0,0,9,21.0,2.6,0,2.4,1,0.0,0.02,0.02,1.59,64,17,162,41,329,137,154,41,,"",,"",,"",0.0,0,0.02,0.02,1.5899999999999999,2.0,400,94,400,160,400,160,54,18,1.0,0.0
,,172649,0,0,0,0,0,1,2.2,2.2,2,Dean,2,201,false,"",,45,172649.jpg,2,Henderson,17.5,false,,a,7,31,2,24562,24562,21457,21457,0.4,0.4,Henderson,90,0,0,0,2,0,0,0,0,0,3,0,5,26.4,0.0,0,2.6,1,0.0,0.0,0.0,1.59,42,8,379,44,314,44,139,8,,"",,"",,"",0.0,3,0.0,0.0,1.5899999999999999,2.0,381,26,103,16,103,16,23,3,1.0,0.0
,,156074,0,0,0,0,0,2,1.9,1.9,0,Rob,0,202,false,"",,45,156074.jpg,0,Holding,0.1,false,,a,7,31,0,152,152,688,688,0.0,0.0,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,375,151,376,150,309,122,386,152,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,372,71,382,145,382,145,439,166,0.0,0.0
,,108413,0,0,0,0,0,3,1.6,1.6,2,Will,2,203,false,"",,50,108413.jpg,2,Hughes,0.0,false,,a,7,31,2,216,216,245,245,0.4,0.4,Hughes,83,0,0,0,2,0,0,0,0,0,0,0,10,14.2,14.0,4,3.2,1,0.0,0.05,0.05,1.59,113,39,84,62,140,78,109,67,5.0,"",,"",,"",0.0,0,0.05,0.05,1.72,2.17,191,118,123,52,123,52,522,212,1.08,0.0
,,101982,0,0,0,0,0,1,2.2,2.2,0,Sam,0,204,false,"",,45,101982.jpg,0,Johnstone,0.5,false,,a,7,31,0,342,342,3134,3134,0.0,0.0,Johnstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,363,52,360,37,292,37,374,52,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,351,19,370,52,370,52,254,35,0.0,0.0
,,209400,0,0,0,0,0,3,2.0,2.0,1,Daichi,1,205,false,"",,55,209400.jpg,1,Kamada,0.6,false,,a,7,31,1,1397,1397,2831,2831,0.2,0.2,Kamada,69,0,0,0,1,0,0,0,1,0,0,0,2,7.8,25.0,4,3.7,1,0.0,0.06,0.06,0.64,185,77,33,29,149,86,87,57,,"",,"",,"",0.0,0,0.08,0.08,0.8300000000000001,1.3,137,83,266,129,266,129,234,77,1.3,0.0
,,152551,0,0,0,0,0,3,1.6,1.6,1,Jefferson,1,206,false,"",,50,152551.jpg,1,Lerma Solís,0.1,false,,a,7,31,1,120,120,437,437,0.2,0.2,Lerma,16,0,0,0,1,0,0,0,0,0,0,0,7,3.4,14.4,0,1.8,0,0.0,0.32,0.32,0.95,235,110,77,58,465,184,196,99,,"",,"",,"",0.0,0,1.8,1.8,5.34,5.62,201,125,219,96,219,96,500,193,0.0,0.0
,,231747,0,0,0,0,0,4,2.4,2.4,1,Jean-Philippe,1,207,false,"",,75,231747.jpg,1,Mateta,5.9,false,,a,7,31,1,18096,18096,42292,42292,0.1,0.1,Mateta,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.1,4,0.7,1,0.0,0.01,0.01,0.5,617,69,151,15,156,26,263,28,,"",,"",2.0,"",0.0,0,0.02,0.02,1.0,2.0,18,7,288,34,288,34,66,11,2.0,0.0
0.0,0.0,536694,0,0,0,0,0,3,0.0,0.0,0,Matheus,0,208,false,Rib Injury - Unknown return date,2024-08-16T13:30:05.681072Z,45,536694.jpg,0,França de Oliveira,0.1,false,,i,7,31,0,60,60,1667,1667,0.0,0.0,M.França,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,468,187,474,194,429,162,479,190,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,519,266,480,192,480,192,441,158,0.0,0.0
,,169593,0,0,0,0,0,1,1.0,1.0,0,Remi,0,209,false,"",,40,169593.jpg,0,Matthews,1.0,false,,a,7,31,0,1416,1416,1064,1064,0.0,0.0,Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,299,29,289,10,214,10,310,29,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,560,48,307,30,307,30,182,26,0.0,0.0
,,244723,0,0,0,0,0,2,2.4,2.4,1,Tyrick,1,210,false,"",,50,244723.jpg,1,Mitchell,2.4,false,,a,7,31,1,3037,3037,9476,9476,0.2,0.2,Mitchell,90,0,0,0,2,0,0,0,0,0,0,0,6,13.8,27.0,6,4.7,1,0.12,0.03,0.15,1.59,118,50,30,4,116,28,65,8,,"",,"",,"",0.12,0,0.03,0.15,1.5899999999999999,2.0,259,35,234,86,234,86,116,43,1.0,0.0
,,247348,0,0,0,0,0,2,2.4,2.4,4,Daniel,4,211,false,"",,50,247348.jpg,4,Muñoz,4.4,false,,a,7,31,4,11559,11559,8937,8937,0.8,0.8,Muñoz,90,0,1,0,2,0,0,0,0,0,0,0,11,12.2,13.4,6,3.2,1,0.0,0.02,0.02,1.59,133,58,88,15,117,29,111,24,,"",,"",,"",0.0,0,0.02,0.02,1.5899999999999999,2.0,264,36,61,25,61,25,81,31,1.0,0.0
0.0,0.0,531989,0,0,0,0,0,3,0.0,0.0,0,David,0,212,false,Season long loan to Derby County,2024-07-26T08:51:53.649693Z,45,531989.jpg,0,Ozoh,0.0,false,,u,7,31,0,0,0,71,71,0.0,0.0,Ozoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,464,183,470,190,425,158,475,186,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,515,262,476,188,476,188,609,271,0.0,0.0
0.0,,450542,0,0,0,0,0,3,0.0,1.0,0,Jesurun,0,213,false,Loaned to Sheffield United,2024-08-20T12:16:48.741122Z,45,450542.jpg,0,Rak-Sakyi,0.2,false,,u,7,31,0,755,755,1577,1577,0.0,0.0,Rak-Sakyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,421,154,425,161,372,127,432,157,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,455,228,432,159,432,159,342,113,0.0,0.0
,,86417,0,0,0,0,0,3,1.6,1.6,0,Jeffrey,0,214,false,"",,50,86417.jpg,0,Schlupp,0.1,false,,a,7,31,0,162,162,891,891,0.0,0.0,Schlupp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,487,202,493,208,451,177,498,205,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,185,116,500,207,500,207,440,157,0.0,0.0
,,55494,0,0,0,0,0,2,1.9,1.9,0,Joel,0,215,false,"",,45,55494.jpg,0,Ward,0.1,false,,a,7,31,0,171,171,852,852,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,354,140,346,136,277,107,365,141,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,333,49,362,134,362,134,404,152,0.0,0.0
,,496221,0,0,0,0,0,3,1.6,1.6,2,Adam,2,216,false,"",,50,496221.jpg,2,Wharton,0.5,false,,a,7,31,2,1720,1720,2133,2133,0.4,0.4,Wharton,73,0,0,0,1,0,0,0,0,0,0,0,18,14.2,1.8,18,3.4,1,0.09,0.02,0.11,0.64,115,40,178,114,49,31,97,63,4.0,"",,"",,"",0.11,0,0.02,0.13,0.79,1.23,306,196,141,66,141,66,247,82,1.23,0.0
,,232185,0,0,0,0,0,3,2.2,2.2,1,Ismaïla,1,585,false,"",,60,232185.jpg,1,Sarr,0.3,false,,a,7,31,1,1056,1056,2913,2913,0.2,0.2,I.Sarr,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,0.0,0.0,0.0,0.0,280,140,257,141,591,262,291,143,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,84,54,274,134,274,134,298,97,0.0,0.0
,,121599,0,0,0,0,0,3,2.0,2.0,2,Abdoulaye,2,217,false,"",,55,121599.jpg,2,Doucouré,0.5,false,,a,8,11,2,1011,1011,3735,3735,0.4,0.4,A.Doucoure,62,0,0,0,2,0,0,0,0,0,0,0,2,2.4,3.2,5,1.1,1,0.14,0.01,0.15,1.13,250,120,150,101,130,74,241,118,,"",,"",,"",0.2,0,0.01,0.21,1.6400000000000001,2.9,114,66,147,71,147,71,246,81,1.45,0.0
,,486385,0,0,0,0,0,4,1.4,1.4,1,Norberto Bercique,1,218,false,"",,50,486385.jpg,1,Gomes Betuncal,0.5,false,,a,8,11,1,3947,3947,3851,3851,0.2,0.2,Beto,14,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.07,538,44,551,52,527,48,550,51,,"",,"",,"",0.0,0,0.0,0.0,0.45,6.43,296,56,248,24,248,24,258,43,0.0,0.0
0.0,0.0,480455,0,0,0,0,0,2,0.0,0.0,0,Jarrad,0,219,false,Groin Injury - Unknown return date,2024-08-12T14:30:04.538597Z,50,480455.jpg,0,Branthwaite,1.9,false,,i,8,11,0,236,236,48893,48893,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,537,194,550,196,526,193,549,196,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,293,39,548,194,548,194,140,51,0.0,0.0
,,177815,0,0,0,0,0,4,2.0,2.0,2,Dominic,2,220,false,"",,60,177815.jpg,2,Calvert-Lewin,1.9,false,,a,8,11,2,4666,4666,16854,16854,0.3,0.3,Calvert-Lewin,75,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.8,6,0.8,1,0.0,0.01,0.01,1.36,591,59,180,18,122,22,258,24,,"",,"",1.0,"",0.0,0,0.01,0.01,1.63,2.4,75,21,161,15,161,15,144,24,1.2,0.0
0.0,0.0,59949,0,0,0,0,0,2,0.0,0.0,0,Séamus,0,221,false,Calf injury - Unknown return date,2024-08-12T14:30:04.547756Z,45,59949.jpg,0,Coleman,0.0,false,,i,8,11,0,22,22,974,974,0.0,0.0,Coleman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,357,142,349,138,280,109,368,143,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,336,51,364,136,364,136,539,186,0.0,0.0
,,80801,0,0,0,0,0,3,1.6,1.6,2,Idrissa,2,222,false,"",,50,80801.jpg,2,Gueye,0.1,false,,a,8,11,2,171,171,475,475,0.4,0.4,Gana,90,0,0,0,3,0,0,0,0,0,0,0,6,2.4,2.8,3,0.8,1,0.02,0.01,0.03,1.43,249,119,157,104,159,92,250,121,,"",,"",,"",0.02,0,0.01,0.03,1.43,3.0,182,114,122,51,122,51,497,190,1.0,0.0
0.0,0.0,232928,0,0,0,0,0,3,0.0,0.0,0,James,0,223,false,Calf injury - Unknown return date,2024-08-12T14:30:04.556771Z,50,232928.jpg,0,Garner,0.0,false,,i,8,11,0,6,6,481,481,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,519,224,531,230,498,204,531,227,3.0,"",2.0,"",,"",0.0,0,0.0,0.0,0.0,0.0,256,164,531,228,531,228,577,252,0.0,0.0
,,221399,0,0,0,0,0,3,2.0,2.0,2,Jack,2,224,false,"",,55,221399.jpg,2,Harrison,0.2,false,,a,8,11,2,564,564,1083,1083,0.4,0.4,Harrison,84,0,0,0,2,0,0,0,0,0,0,0,9,9.8,16.3,32,5.8,1,0.14,0.26,0.4,1.36,160,66,59,47,19,11,47,36,,"",,"",,"",0.15,0,0.28,0.43,1.46,2.14,139,84,154,77,154,77,379,127,1.07,0.0
,,194164,0,0,0,0,0,2,1.0,1.0,1,Mason,1,225,false,"",,40,194164.jpg,1,Holgate,0.6,false,,a,8,11,1,3135,3135,1745,1745,0.2,0.2,Holgate,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.07,302,106,292,101,217,66,313,107,,"",,"",,"",0.0,0,0.0,0.0,1.26,18.0,565,165,178,52,178,52,235,87,0.0,0.0
,,490094,0,0,0,0,0,3,1.0,1.0,2,Tim,2,226,false,"",,45,490094.jpg,2,Iroegbunam,0.3,false,,a,8,11,2,7337,7337,1821,1821,0.4,0.4,Iroegbunam,90,0,0,0,3,0,0,0,0,0,0,0,6,18.8,2.5,10,3.1,1,0.14,0.01,0.15,1.43,77,27,166,109,77,50,119,69,,"",,"",,"",0.14,0,0.01,0.15,1.43,3.0,481,237,115,47,115,47,317,104,1.0,0.0
,,222627,0,0,0,0,0,1,1.0,1.0,0,João,0,227,false,"",,40,222627.jpg,0,Neves Virgínia,0.7,false,,a,8,11,0,769,769,946,946,0.0,0.0,J.Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,312,34,303,15,229,15,323,34,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,578,53,321,35,321,35,218,32,0.0,0.0
,,106611,0,0,0,0,0,2,1.0,1.0,1,Michael,1,228,false,"",,40,106611.jpg,1,Keane,2.3,false,,a,8,11,1,9994,9994,5929,5929,0.2,0.2,Keane,90,0,0,0,3,0,0,0,0,0,0,0,0,12.2,0.4,4,1.7,1,0.01,0.01,0.02,1.43,131,56,240,78,134,35,201,65,,"",,"",,"",0.01,0,0.01,0.02,1.43,3.0,551,156,176,50,176,50,123,46,1.0,0.0
,,115382,0,0,0,0,0,4,1.4,1.4,0,Neal,0,229,false,"",,50,115382.jpg,0,Maupay,1.7,false,,a,8,11,0,5293,5293,12902,12902,0.0,0.0,Maupay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,491,36,500,43,459,40,502,43,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,194,46,504,44,504,44,150,25,0.0,0.0
,,433154,0,0,0,0,0,3,2.0,2.0,2,Dwight,2,230,false,"",,55,433154.jpg,2,McNeil,0.8,false,,a,8,11,2,403,403,5336,5336,0.4,0.4,McNeil,90,0,0,0,3,0,0,0,0,0,0,0,8,9.2,19.7,0,2.9,1,0.0,0.16,0.16,1.43,169,71,47,38,572,249,128,77,1.0,"",,"",,"",0.0,0,0.16,0.16,1.43,3.0,146,89,156,78,156,78,201,67,1.0,0.0
,,224967,0,0,0,0,0,2,1.9,1.9,1,Vitalii,1,231,false,"",,45,224967.jpg,1,Mykolenko,8.8,false,,a,8,11,1,3649,3649,53317,53317,0.2,0.2,Mykolenko,90,0,0,0,3,0,0,0,0,0,0,0,-5,4.8,1.2,2,0.8,1,0.0,0.0,0.0,1.43,220,87,208,60,168,49,249,88,,"",,"",,"",0.0,0,0.0,0.0,1.43,3.0,416,108,197,70,197,70,45,16,1.0,0.0
,,440993,0,0,0,0,0,4,1.7,1.7,1,Iliman,1,232,false,"",,55,440993.jpg,1,Ndiaye,0.2,false,,a,8,11,1,396,396,1393,1393,0.2,0.2,Ndiaye,27,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.2,2,0.7,0,0.0,0.0,0.0,0.3,217,15,261,30,185,30,261,26,,"",,"",,"",0.0,0,0.0,0.0,1.0,3.33,150,39,267,29,267,29,389,54,0.0,0.0
0.0,0.0,243571,0,0,0,0,0,2,0.0,0.0,0,Nathan,0,234,false,Hamstring injury - Unknown return date,2024-08-12T14:30:04.567805Z,45,243571.jpg,0,Patterson,0.0,false,,i,8,11,0,19,19,418,418,0.0,0.0,Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,411,178,415,178,357,157,422,179,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,437,122,421,175,421,175,572,192,0.0,0.0
,,111234,0,0,0,0,0,1,3.1,3.1,1,Jordan,1,235,false,"",,50,111234.jpg,1,Pickford,15.2,false,,a,8,11,1,6864,6864,102825,102825,0.2,0.2,Pickford,90,0,0,0,3,0,0,0,0,0,2,0,2,23.8,0.0,0,2.4,1,0.0,0.02,0.02,1.43,54,13,498,60,457,60,155,13,,"",,"",,"",0.0,2,0.02,0.02,1.43,3.0,192,8,218,20,218,20,28,4,1.0,0.0
,,17761,0,0,0,0,0,2,2.4,2.4,0,James,0,236,false,"",,50,17761.jpg,0,Tarkowski,2.1,false,,a,8,11,0,1468,1468,17277,17277,0.0,0.0,Tarkowski,90,0,0,0,3,0,0,0,1,0,0,0,-4,17.4,10.8,4,3.2,1,0.01,0.01,0.02,1.43,90,32,105,22,138,37,108,23,,"",,"",,"",0.01,0,0.01,0.02,1.43,3.0,176,19,496,185,496,185,131,49,1.0,0.0
0.0,0.0,491012,0,0,0,0,0,4,0.0,0.0,0,Youssef,0,237,false,Foot injury - Unknown return date,2024-08-05T15:00:04.380259Z,50,491012.jpg,0,Ramalho Chermiti,0.0,false,,i,8,11,0,38,38,219,219,0.0,0.0,Y. Chermiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,541,46,554,54,530,50,553,53,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,302,58,551,52,551,52,581,69,0.0,0.0
0.0,,18892,0,0,0,0,0,2,0.0,1.9,-2,Ashley,-2,238,false,Suspended until 31 Aug,2024-08-17T20:00:05.873666Z,45,18892.jpg,-2,Young,0.2,false,,s,8,11,-2,140,140,3852,3852,-0.4,-0.4,Young,65,0,0,0,3,0,0,0,0,1,0,0,-10,9.8,15.2,0,2.5,1,0.0,0.17,0.17,1.23,158,64,69,8,270,102,147,37,,"",1.0,"",,"",0.0,0,0.24,0.24,1.7000000000000002,4.15,326,44,619,202,619,202,373,141,1.38,0.0
,,463903,0,0,0,0,0,3,2.0,2.0,0,Jesper,0,577,false,"",,55,463903.jpg,0,Lindstrøm,0.1,false,,a,8,11,0,146,146,1556,1556,0.0,0.0,Lindstrøm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,580,257,588,260,578,253,588,260,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,158,95,584,260,584,260,409,142,0.0,0.0
,,512462,0,0,0,0,0,2,2.4,2.4,0,Jake,0,582,false,"",,50,512462.jpg,0,O'Brien,0.3,false,,a,8,11,0,481,481,2905,2905,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,546,195,557,197,536,194,558,197,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,312,43,554,195,554,195,302,112,0.0,0.0
,,609873,0,0,0,0,0,3,1.0,1.0,0,Harrison,0,603,false,"",,45,609873.jpg,0,Armstrong,0.1,false,,a,8,11,0,1617,1617,841,841,0.0,0.0,Armstrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,483,198,488,204,446,173,494,201,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,538,278,494,202,494,202,413,145,0.0,0.0
,,491557,0,0,0,0,0,3,1.0,1.0,0,Jenson,0,614,false,"",,45,491557.jpg,0,Metcalfe,0.0,false,,a,8,11,0,123,123,17,17,0.0,0.0,Metcalfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,443,166,449,173,402,139,454,169,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,488,241,454,171,454,171,608,270,0.0,0.0
,,209289,0,0,0,0,0,3,2.5,2.0,3,Emile,3,19,false,"",,55,209289.jpg,3,Smith Rowe,16.3,false,,a,9,54,3,51097,51097,30307,30307,0.5,0.5,Smith Rowe,63,0,0,1,0,0,0,0,0,0,0,0,11,4.0,3.8,0,0.8,1,0.0,0.0,0.0,1.5,232,107,142,97,567,246,256,126,,"",,"",,"",0.0,0,0.0,0.0,2.14,0.0,136,82,77,31,77,31,25,10,1.43,1.43
,,159533,0,0,0,0,0,3,2.1,1.6,3,Adama,3,239,false,"",,50,159533.jpg,3,Traoré,0.5,false,,a,9,54,3,16470,16470,3458,3458,0.6,0.6,Adama,77,0,0,1,0,0,0,0,0,0,0,0,5,1.0,3.8,14,1.9,1,0.1,0.02,0.12,1.57,269,132,141,96,69,43,189,96,,"",,"",,"",0.12,0,0.02,0.14,1.8399999999999999,0.0,207,131,70,24,70,24,238,78,1.17,1.17
,,156689,0,0,0,0,0,3,2.5,2.0,1,Andreas,1,240,false,"",,55,156689.jpg,1,Hoelgebaum Pereira,3.9,false,,a,9,54,1,9538,9538,17495,17495,0.2,0.2,Andreas,90,0,0,0,1,0,0,0,1,0,0,0,15,11.0,83.0,2,9.6,1,0.0,0.16,0.16,1.77,149,58,1,1,183,101,12,8,1.0,"",1.0,"",2.0,"",0.0,0,0.16,0.16,1.77,1.0,122,71,262,126,262,126,88,28,1.0,0.0
,,232892,0,0,0,0,0,2,2.4,1.9,1,Calvin,1,241,false,"",,45,232892.jpg,1,Bassey,0.4,false,,a,9,54,1,2968,2968,1799,1799,0.2,0.2,Bassey,90,0,0,0,1,0,0,0,1,0,0,0,5,9.2,0.8,8,1.8,1,0.1,0.03,0.13,2.43,167,66,226,69,88,13,193,59,,"",,"",,"",0.1,0,0.03,0.13,2.43,1.0,428,116,200,72,200,72,283,107,1.0,0.0
,,428971,0,0,0,0,0,1,1.5,1.0,0,Steven,0,242,false,"",,40,428971.jpg,0,Benda,0.5,false,,a,9,54,0,1630,1630,1033,1033,0.0,0.0,Benda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,319,37,310,18,236,18,330,37,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,586,56,328,38,328,38,252,34,0.0,0.0
,,76357,0,0,0,0,0,3,2.1,1.6,0,Tom,0,243,false,"",,50,76357.jpg,0,Cairney,0.0,false,,a,9,54,0,115,115,367,367,0.0,0.0,Cairney,26,0,0,0,1,0,0,0,1,0,0,0,2,3.8,11.7,4,2.0,0,0.0,0.05,0.05,0.94,233,108,101,73,139,77,179,91,,"",,"",,"",0.0,0,0.17,0.17,3.25,3.46,180,113,498,205,498,205,533,221,0.0,0.0
,,166477,0,0,0,0,0,2,2.4,1.9,0,Timothy,0,244,false,"",,45,166477.jpg,0,Castagne,2.7,false,,a,9,54,0,1015,1015,24368,24368,0.0,0.0,Castagne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,377,153,378,152,313,125,388,154,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,378,76,384,147,384,147,108,40,0.0,0.0
,,219924,0,0,0,0,0,2,2.4,1.9,2,Issa,2,245,false,"",,45,219924.jpg,2,Diop,0.3,false,,a,9,54,2,2194,2194,820,820,0.4,0.4,Diop,90,0,0,0,1,0,0,0,0,0,0,0,13,25.4,0.2,0,2.6,1,0.0,0.0,0.0,2.43,47,10,259,88,333,140,140,35,,"",,"",,"",0.0,0,0.0,0.0,2.43,1.0,408,100,109,37,109,37,321,119,1.0,0.0
0.0,0.0,515024,0,0,0,0,0,3,0.0,0.0,0,Luke,0,246,false,Season long loan to Birmingham City,2024-08-06T17:24:03.566492Z,45,515024.jpg,0,Harris,0.0,false,,u,9,54,0,0,0,212,212,0.0,0.0,Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,458,179,464,186,419,154,469,182,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,508,258,470,184,470,184,588,255,0.0,0.0
